generator_id,level_id,width,height,solid_density,empty_density,enemy_count,enemy_density,reward_count,reward_density,block_density,pipe_density,gap_count,gap_density,max_gap_width,linearity_r2,nonlinearity,surface_resid_std,surface_std,leniency,tile_entropy,column_entropy,unique_column_ratio,compression_ratio,within_ncd,distance_to_original_ncd,ncd_pairs,distance_to_original_centroid
mariodpo,mariodpo::mariodpo_nintendo_0151.txt,154,16,0.1643668831168831,0.828327922077922,15,0.09740259740259741,3,0.01948051948051948,0.16233766233766234,0.22077922077922077,15,0.12337662337662338,3,0.012169001328496964,0.987830998671503,2.170112871663378,2.16800781487065,0.6630223232353825,0.987083955848715,3.5115886634964406,0.3051948051948052,0.09762000806776926,0.8168955085065326,0.8472941823800955,1770,2.002914761285543
mariodpo,mariodpo::mariodpo_nintendo_0152.txt,171,16,0.1652046783625731,0.8241959064327485,22,0.1286549707602339,12,0.07017543859649122,0.18128654970760233,0.14035087719298245,13,0.11695906432748537,3,0.014907583345146747,0.9850924166548533,2.154812806889496,2.15752921052735,0.6780066290877615,1.0233958907937937,3.6693509737705554,0.2982456140350877,0.09342057433660488,0.8168955085065326,0.8472941823800955,1770,1.6852399575959331
mariodpo,mariodpo::mariodpo_nintendo_0153.txt,162,16,0.1709104938271605,0.8186728395061729,17,0.10493827160493827,8,0.04938271604938271,0.043209876543209874,0.808641975308642,17,0.13580246913580246,3,0.04120508025876879,0.9587949197412312,2.5005262647577204,2.5364954736545293,0.655817898197351,1.0610660413074662,3.631844982394494,0.2777777777777778,0.10088224012274645,0.8168955085065326,0.8472941823800955,1770,1.9277799711161387
mariodpo,mariodpo::mariodpo_nintendo_0154.txt,162,16,0.2353395061728395,0.7523148148148148,15,0.09259259259259259,15,0.09259259259259259,1.5185185185185186,0.25925925925925924,17,0.19135802469135801,3,0.1572841484521491,0.8427158515478509,2.8385098707601144,3.0719296150999593,0.6517615989012099,1.3348689601799018,4.773209718782715,0.38271604938271603,0.10088224012274645,0.8168955085065326,0.8472941823800955,1770,6.781493620819436
mariodpo,mariodpo::mariodpo_nintendo_0155.txt,180,16,0.15763888888888888,0.8315972222222222,26,0.14444444444444443,5,0.027777777777777776,0.13333333333333333,0.16666666666666666,14,0.11666666666666667,3,0.06479634755887798,0.935203652441122,1.9771393876503953,2.032132730522476,0.6575501792114695,0.9780164834319754,3.5787746040451,0.3,0.08877374784110535,0.8168955085065326,0.8472941823800955,1770,2.936294854574266
mariodpo,mariodpo::mariodpo_nintendo_0156.txt,167,16,0.13697604790419163,0.8547904191616766,20,0.11976047904191617,5,0.029940119760479042,0.08982035928143713,0.09580838323353294,13,0.09580838323353294,3,0.0010326453488930243,0.998967354651107,1.6367115788667468,1.6269581174452266,0.6882519720728549,0.8144637713193976,2.8411960041481894,0.20359281437125748,0.07852623743952364,0.8168955085065326,0.8472941823800955,1770,2.6526090019241173
mariodpo,mariodpo::mariodpo_nintendo_0157.txt,184,16,0.14334239130434784,0.8495244565217391,16,0.08695652173913043,5,0.02717391304347826,0.08152173913043478,0.22826086956521738,14,0.09239130434782608,2,0.002329000060814712,0.9976709999391853,1.7616712473209215,1.7533817788857737,0.7273733012337739,0.8492568057758867,2.881863631262468,0.22826086956521738,0.07333558634673876,0.8168955085065326,0.8472941823800955,1770,2.3654165367164377
mariodpo,mariodpo::mariodpo_nintendo_0158.txt,187,16,0.17613636363636365,0.8161764705882353,12,0.06417112299465241,10,0.053475935828877004,0.0,0.7540106951871658,24,0.20320855614973263,3,0.005707362261183846,0.9942926377388162,2.522029183536395,2.51339963682161,0.6048316065324278,1.122574525204063,4.082524424506931,0.29411764705882354,0.10375789823744595,0.8168955085065326,0.8472941823800955,1770,1.890601144338479
mariodpo,mariodpo::mariodpo_nintendo_0159.txt,150,16,0.17625,0.8070833333333334,4,0.02666666666666667,36,0.24,0.21333333333333335,1.1333333333333333,23,0.32666666666666666,3,0.019968692721719306,0.9800313072782807,2.6736462447998144,2.6803641277047277,0.5916223713646531,1.1590989000402518,5.361939085214692,0.4533333333333333,0.1349896480331263,0.8168955085065326,0.8472941823800955,1770,4.909908477840441
mariodpo,mariodpo::mariodpo_nintendo_0160.txt,172,16,0.13408430232558138,0.8561046511627907,19,0.11046511627906977,15,0.0872093023255814,0.09302325581395349,0.1511627906976744,15,0.09883720930232558,2,8.235668820799624e-06,0.9999917643311792,1.4538696761922594,1.4448171594906491,0.7317128528676181,0.8192333608521849,2.6262756263215956,0.1744186046511628,0.07083483917600289,0.8168955085065326,0.8472941823800955,1770,2.66152561588667
mariodpo,mariodpo::mariodpo_nintendo_0161.txt,155,16,0.18588709677419354,0.8064516129032258,13,0.08387096774193549,4,0.025806451612903226,0.34838709677419355,0.7741935483870968,18,0.15483870967741936,3,0.5659402266780523,0.4340597733219477,1.9715336629178852,2.9719003652245672,0.641,1.1349792846504394,3.9670757529111316,0.3032258064516129,0.09498997995991984,0.8168955085065326,0.8472941823800955,1770,23.4243730100213
mariodpo,mariodpo::mariodpo_nintendo_0162.txt,161,16,0.1486801242236025,0.84472049689441,11,0.06832298136645963,8,0.049689440993788817,0.08074534161490683,0.515527950310559,19,0.19875776397515527,3,0.026219822175858498,0.9737801778241415,2.4989199908228388,2.5146920716616137,0.6078869719701755,0.9411598610661307,3.7665437288404386,0.3167701863354037,0.10111925897336936,0.8168955085065326,0.8472941823800955,1770,2.0076773217793487
mariodpo,mariodpo::mariodpo_nintendo_0163.txt,175,16,0.1332142857142857,0.8582142857142857,19,0.10857142857142857,12,0.06857142857142857,0.18857142857142858,0.04,16,0.14857142857142858,3,0.005188737189365633,0.9948112628106344,1.8293078347760856,1.8228546100028944,0.6516573465749936,0.823329603924172,3.166242183644692,0.2571428571428571,0.08241563055062166,0.8168955085065326,0.8472941823800955,1770,2.089499437254618
mariodpo,mariodpo::mariodpo_nintendo_0164.txt,163,16,0.16257668711656442,0.8305214723926381,13,0.07975460122699386,9,0.05521472392638037,0.11042944785276074,0.2883435582822086,17,0.19631901840490798,3,0.0038662854010753644,0.9961337145989246,2.433463962970619,2.4209506978237694,0.6095568303543764,1.0208578168914217,3.746793131622188,0.3128834355828221,0.10141059855127717,0.8168955085065326,0.8472941823800955,1770,1.8228812345039864
mariodpo,mariodpo::mariodpo_nintendo_0165.txt,190,16,0.12302631578947368,0.8697368421052631,17,0.08947368421052632,3,0.015789473684210527,0.042105263157894736,0.06315789473684211,20,0.15263157894736842,3,0.017975076992032046,0.982024923007968,1.4021163576639546,1.4062891663763188,0.6318828243448126,0.7266490345587917,2.394561083324368,0.1631578947368421,0.06546644844517185,0.8168955085065326,0.8472941823800955,1770,3.204947590404177
mariodpo,mariodpo::mariodpo_nintendo_0166.txt,176,16,0.14240056818181818,0.8519176136363636,12,0.06818181818181818,4,0.022727272727272728,0.09659090909090909,0.19318181818181818,14,0.14772727272727273,3,0.027648907078188234,0.9723510929218118,1.8196744496847317,1.833794627098411,0.6466446849098803,0.8616775534886484,3.0173192626983223,0.23863636363636365,0.08265630519251148,0.8168955085065326,0.8472941823800955,1770,2.040045057363391
mariodpo,mariodpo::mariodpo_nintendo_0167.txt,171,16,0.17543859649122806,0.8139619883040936,18,0.10526315789473684,26,0.15204678362573099,0.19883040935672514,0.22807017543859648,17,0.1695906432748538,3,0.012152036421259949,0.98784796357874,2.274230547799573,2.2738299704188525,0.662181484136664,1.1224711547186246,4.480469013350588,0.40350877192982454,0.10687022900763359,0.8168955085065326,0.8472941823800955,1770,2.7238193746162778
mariodpo,mariodpo::mariodpo_nintendo_0168.txt,169,16,0.14349112426035504,0.8502218934911243,15,0.08875739644970414,1,0.005917159763313609,0.029585798816568046,0.2603550295857988,12,0.08875739644970414,3,0.007801437680459822,0.9921985623195402,1.658851400456523,1.6548531124007602,0.6978498876688922,0.8337283155198674,2.6988468230332896,0.21301775147928995,0.07576314821625597,0.8168955085065326,0.8472941823800955,1770,2.567380211250072
mariodpo,mariodpo::mariodpo_nintendo_0169.txt,158,16,0.11669303797468354,0.8738132911392406,15,0.0949367088607595,11,0.06962025316455696,0.08227848101265822,0.0759493670886076,17,0.18354430379746836,3,0.03874088028408185,0.9612591197159182,1.6027032876278793,1.6225266076686053,0.6212283297290725,0.7332982386865001,2.744099039203455,0.2088607594936709,0.07550137632717263,0.8168955085065326,0.8472941823800955,1770,2.7238083489190665
mariodpo,mariodpo::mariodpo_nintendo_0170.txt,189,16,0.16071428571428573,0.8333333333333334,11,0.0582010582010582,4,0.021164021164021163,0.10052910052910052,0.3862433862433862,22,0.19047619047619047,3,0.014245986421048573,0.9857540135789514,2.4696718759861014,2.472513751165842,0.6082773050073431,1.01599651010069,3.4889149526593903,0.2804232804232804,0.09279368213228036,0.8168955085065326,0.8472941823800955,1770,1.811044878101792
mariodpo,mariodpo::mariodpo_nintendo_0171.txt,194,16,0.18943298969072164,0.7999355670103093,16,0.08247422680412371,18,0.09278350515463918,0.44329896907216493,0.8402061855670103,25,0.26804123711340205,3,0.24234785953047044,0.7576521404695296,2.652148881388575,3.029767520100399,0.5727014770702561,1.2507185762271964,5.3643159552293795,0.44329896907216493,0.11798653414555947,0.8168955085065326,0.8472941823800955,1770,10.18446377777616
mariodpo,mariodpo::mariodpo_nintendo_0172.txt,185,16,0.14425675675675675,0.8452702702702702,24,0.12972972972972974,6,0.032432432432432434,0.08108108108108109,0.23783783783783785,13,0.10810810810810811,3,0.002544676431745163,0.9974553235682548,1.9448848038800561,1.9358751139335937,0.6719222160718152,0.8790351669811152,3.3205157572850545,0.21081081081081082,0.08134453781512604,0.8168955085065326,0.8472941823800955,1770,2.2753120368794404
mariodpo,mariodpo::mariodpo_nintendo_0173.txt,194,16,0.16849226804123713,0.8240979381443299,14,0.07216494845360824,7,0.03608247422680412,0.08762886597938144,0.6597938144329897,24,0.23711340206185566,3,0.01899627424292305,0.981003725757077,2.65192359446561,2.6619548346497908,0.5708932046300075,1.0792850721132052,4.331371096018371,0.34536082474226804,0.09618467457518436,0.8168955085065326,0.8472941823800955,1770,2.1355870919179725
mariodpo,mariodpo::mariodpo_nintendo_0174.txt,181,16,0.1805939226519337,0.81146408839779,18,0.09944751381215469,8,0.04419889502762431,0.09944751381215469,0.07734806629834254,13,0.08287292817679558,2,0.025559070310074428,0.9744409296899256,2.182926626061879,2.1985501830860863,0.7411690793295942,1.0474437098463014,3.5873757540356834,0.2541436464088398,0.0975609756097561,0.8168955085065326,0.8472941823800955,1770,1.706442769120539
mariodpo,mariodpo::mariodpo_nintendo_0175.txt,157,16,0.1552547770700637,0.8359872611464968,17,0.10828025477707007,3,0.01910828025477707,0.0,0.08917197452229299,6,0.050955414012738856,3,8.521895928026435e-05,0.9999147810407197,1.8858683457620098,1.8734173473478826,0.742740406293579,0.8911265852673769,2.683270458229383,0.1910828025477707,0.07597942223981005,0.8168955085065326,0.8472941823800955,1770,2.4385603139390843
mariodpo,mariodpo::mariodpo_nintendo_0176.txt,161,16,0.15605590062111802,0.8373447204968945,13,0.08074534161490683,11,0.06832298136645963,0.19875776397515527,0.2360248447204969,13,0.08074534161490683,1,0.01680046150428005,0.98319953849572,1.7164356907177507,1.71968721170829,0.7898380331164956,0.9413827533244529,3.29928496701963,0.2236024844720497,0.08066383635661907,0.8168955085065326,0.8472941823800955,1770,1.7724879668211575
mariodpo,mariodpo::mariodpo_nintendo_0177.txt,165,16,0.14204545454545456,0.8488636363636364,20,0.12121212121212122,8,0.048484848484848485,0.07878787878787878,0.13333333333333333,15,0.14545454545454545,3,0.06283969498917574,0.9371603050108243,1.9298320740876733,1.9801487037313357,0.6417749163018285,0.8831294236899213,2.9879689097836026,0.21818181818181817,0.08248587570621468,0.8168955085065326,0.8472941823800955,1770,2.5862331391190816
mariodpo,mariodpo::mariodpo_nintendo_0178.txt,176,16,0.14417613636363635,0.8483664772727273,15,0.08522727272727272,0,0.0,0.125,0.21022727272727273,21,0.20454545454545456,3,0.08780758063535177,0.9121924193646482,2.2157223657955107,2.304602070403606,0.5821146879631154,0.9326407944991252,3.794645742491329,0.26136363636363635,0.09007417873542918,0.8168955085065326,0.8472941823800955,1770,3.588924010002135
mariodpo,mariodpo::mariodpo_nintendo_0179.txt,168,16,0.13504464285714285,0.8575148809523809,16,0.09523809523809523,0,0.0,0.10119047619047619,0.09523809523809523,13,0.09523809523809523,2,0.018651474165170878,0.9813485258348291,1.4355647673611853,1.4398233589793086,0.7114832689832691,0.7867701061509815,2.688930859453064,0.20238095238095238,0.07140214576396596,0.8168955085065326,0.8472941823800955,1770,2.9935014589520885
mariodpo,mariodpo::mariodpo_nintendo_0180.txt,153,16,0.14419934640522875,0.8476307189542484,18,0.11764705882352941,0,0.0,0.20915032679738563,0.19607843137254902,12,0.10457516339869281,3,0.007983371382690674,0.9920166286173093,1.7990113328730768,1.7934706290990614,0.6709949481354247,0.8468701655466908,2.6338987950564086,0.16993464052287582,0.07876573284612262,0.8168955085065326,0.8472941823800955,1770,2.6701577750113934
mariodpo,mariodpo::mariodpo_nintendo_0181.txt,161,16,0.15916149068322982,0.8315217391304348,19,0.11801242236024845,11,0.06832298136645963,0.15527950310559005,0.2111801242236025,7,0.06832298136645963,3,0.031324361494982966,0.968675638505017,1.8827010446585586,1.9001891558793758,0.7365823179828583,0.9691019161080713,3.2373616178767994,0.2360248447204969,0.08761096101891162,0.8168955085065326,0.8472941823800955,1770,1.724821995810031
mariodpo,mariodpo::mariodpo_nintendo_0182.txt,174,16,0.14906609195402298,0.8444683908045977,12,0.06896551724137931,3,0.017241379310344827,0.011494252873563218,0.26436781609195403,19,0.16091954022988506,3,0.00982099874945308,0.9901790012505469,2.0276981967334016,2.0241892751994257,0.6296968292994313,0.8981299566844584,2.959210717352164,0.21264367816091953,0.07895677027509825,0.8168955085065326,0.8472941823800955,1770,1.894470901647617
mariodpo,mariodpo::mariodpo_nintendo_0183.txt,197,16,0.15291878172588833,0.8401015228426396,18,0.09137055837563451,1,0.005076142131979695,0.050761421319796954,0.1319796954314721,17,0.1218274111675127,3,0.03124066087072319,0.9687593391292768,1.994408407675894,2.0153284039090575,0.6593491186325122,0.9103368969739608,3.1032302835124073,0.2233502538071066,0.0786233028102305,0.8168955085065326,0.8472941823800955,1770,2.055639334862084
mariodpo,mariodpo::mariodpo_nintendo_0184.txt,177,16,0.16596045197740114,0.8298022598870056,7,0.03954802259887006,4,0.022598870056497175,0.005649717514124294,0.3954802259887006,15,0.096045197740113,3,0.006483036188220104,0.9935169638117799,1.9877908482747795,1.9821424996424672,0.712360044154577,0.9432493568261645,3.025686293664261,0.1977401129943503,0.0828942746750966,0.8168955085065326,0.8472941823800955,1770,2.0478718492998484
mariodpo,mariodpo::mariodpo_nintendo_0185.txt,173,16,0.15173410404624277,0.840679190751445,15,0.08670520231213873,3,0.017341040462427744,0.08670520231213873,0.3468208092485549,10,0.09248554913294797,3,0.0020218954886145335,0.9979781045113855,1.819625964236304,1.8101194825709228,0.6992503107340718,0.9116362591356535,2.9661220734531115,0.2023121387283237,0.08084800574919151,0.8168955085065326,0.8472941823800955,1770,2.162592771241831
mariodpo,mariodpo::mariodpo_nintendo_0186.txt,190,16,0.1401315789473684,0.8532894736842105,14,0.07368421052631578,14,0.07368421052631578,0.08421052631578947,0.14736842105263157,10,0.06315789473684211,2,3.70281814844331e-05,0.9999629718185156,1.5106221313251755,1.5024176129949454,0.7889967303027107,0.8066483654598399,2.44650161779941,0.1736842105263158,0.06939443535188217,0.8168955085065326,0.8472941823800955,1770,2.735748587186966
mariodpo,mariodpo::mariodpo_nintendo_0187.txt,190,16,0.1805921052631579,0.8101973684210526,14,0.07368421052631578,15,0.07894736842105263,0.07368421052631578,0.5631578947368421,18,0.13157894736842105,3,0.13012873997403962,0.8698712600259604,2.392552073722827,2.550489307205561,0.6809062923174145,1.117584563958636,3.806940736942889,0.29473684210526313,0.09165302782324058,0.8168955085065326,0.8472941823800955,1770,4.894853635536257
mariodpo,mariodpo::mariodpo_nintendo_0188.txt,162,16,0.1396604938271605,0.8510802469135802,5,0.030864197530864196,17,0.10493827160493827,0.08641975308641975,0.4506172839506173,17,0.1419753086419753,3,0.11109457659084043,0.8889054234091596,2.045547309466761,2.155194206435509,0.6928700399719723,0.9232210951182136,3.889206770777567,0.3148148148148148,0.09781357882623705,0.8168955085065326,0.8472941823800955,1770,4.425128195887256
mariodpo,mariodpo::mariodpo_nintendo_0189.txt,196,16,0.16294642857142858,0.8290816326530612,22,0.11224489795918367,30,0.15306122448979592,0.30612244897959184,0.11734693877551021,14,0.08673469387755102,3,3.7459802889050486e-05,0.999962540197111,2.081970470309509,2.070474699265049,0.7488640603920893,0.9916905186770211,3.2584401150758104,0.22448979591836735,0.0806093303713107,0.8168955085065326,0.8472941823800955,1770,1.896034082314613
mariodpo,mariodpo::mariodpo_nintendo_0190.txt,195,16,0.1346153846153846,0.8586538461538461,16,0.08205128205128205,4,0.020512820512820513,0.10256410256410256,0.07179487179487179,20,0.14358974358974358,3,0.06022256707483109,0.9397774329251689,1.7202733729043158,1.7645391313791863,0.6459654631083203,0.8093876780859932,2.750700592070233,0.21025641025641026,0.07751196172248803,0.8168955085065326,0.8472941823800955,1770,2.8906300138128493
mariodpo,mariodpo::mariodpo_nintendo_0191.txt,159,16,0.16470125786163523,0.824685534591195,13,0.08176100628930817,23,0.14465408805031446,0.18867924528301888,0.9371069182389937,26,0.2830188679245283,3,0.005554266990007606,0.9944457330099924,2.679700971811367,2.6680479672855646,0.5755431253594553,1.0698984868875987,4.984502681518854,0.4276729559748428,0.12153184837827276,0.8168955085065326,0.8472941823800955,1770,3.430644122531645
mariodpo,mariodpo::mariodpo_nintendo_0192.txt,177,16,0.14018361581920905,0.8502824858757062,24,0.13559322033898305,1,0.005649717514124294,0.062146892655367235,0.1016949152542373,14,0.11299435028248588,3,0.001626830503881349,0.9983731694961187,1.6785548557179686,1.6698321738088817,0.6550340012920179,0.8491668337177858,2.9270020490851563,0.22033898305084745,0.07973305233579206,0.8168955085065326,0.8472941823800955,1770,2.80163789860724
mariodpo,mariodpo::mariodpo_nintendo_0193.txt,185,16,0.14493243243243242,0.8466216216216216,18,0.0972972972972973,24,0.12972972972972974,0.15675675675675677,0.14054054054054055,12,0.10810810810810811,3,0.00016801206258176826,0.9998319879374182,1.7908370168205636,1.7806048533077858,0.7182237984590926,0.8920737482348924,2.969070165249732,0.2,0.08100840336134454,0.8168955085065326,0.8472941823800955,1770,1.9513854339712906
mariodpo,mariodpo::mariodpo_nintendo_0194.txt,194,16,0.15689432989690721,0.8340850515463918,12,0.061855670103092786,15,0.07731958762886598,0.18041237113402062,0.3711340206185567,20,0.15979381443298968,3,0.002597357698875591,0.9974026423011244,2.532919492830757,2.522318188524944,0.6572850901728868,1.0247131467046668,4.079077590684166,0.29896907216494845,0.09874959923052261,0.8168955085065326,0.8472941823800955,1770,1.7323084436625669
mariodpo,mariodpo::mariodpo_nintendo_0195.txt,186,16,0.15893817204301075,0.834005376344086,13,0.06989247311827956,5,0.026881720430107527,0.1827956989247312,0.521505376344086,14,0.13978494623655913,3,0.36807800220831177,0.6319219977916882,2.0772435798213267,2.5982927386279293,0.6574435218452976,1.0020044314208365,3.7863921364911173,0.26881720430107525,0.09060514877967235,0.8168955085065326,0.8472941823800955,1770,14.962528291998636
mariodpo,mariodpo::mariodpo_nintendo_0196.txt,190,16,0.1555921052631579,0.837171052631579,19,0.1,4,0.021052631578947368,0.12631578947368421,0.09473684210526316,17,0.12631578947368421,3,0.015363711548477599,0.9846362884515224,1.996638546018699,2.000624392329473,0.65891267023237,0.9265108570405801,3.2162386808839662,0.23157894736842105,0.08216039279869067,0.8168955085065326,0.8472941823800955,1770,1.752302306089613
mariodpo,mariodpo::mariodpo_nintendo_0197.txt,162,16,0.1550925925925926,0.8352623456790124,20,0.12345679012345678,4,0.024691358024691357,0.12345679012345678,0.1419753086419753,13,0.15432098765432098,3,0.02401425142130631,0.9759857485786937,2.0280077516740596,2.03898206532301,0.6252127032263499,0.9832652262800367,4.031364962992792,0.29012345679012347,0.0985807441503644,0.8168955085065326,0.8472941823800955,1770,2.0841553638231147
mariodpo,mariodpo::mariodpo_nintendo_0198.txt,189,16,0.22420634920634921,0.7632275132275133,13,0.06878306878306878,24,0.12698412698412698,0.08994708994708994,1.8148148148148149,18,0.19576719576719576,3,0.09419643792150278,0.9058035620784972,2.80939193797336,2.9349408087762874,0.6376075914999569,1.249341729565171,5.042105223145846,0.4074074074074074,0.10825929582099375,0.8168955085065326,0.8472941823800955,1770,4.581413282563583
mariodpo,mariodpo::mariodpo_nintendo_0199.txt,153,16,0.1670751633986928,0.8231209150326797,8,0.05228758169934641,23,0.1503267973856209,0.09803921568627451,0.9281045751633987,20,0.23529411764705882,3,0.08409547809489137,0.9159045219051086,2.5131143424782447,2.606283853850803,0.6171785831449698,1.067886073164832,4.44172396574621,0.3790849673202614,0.11124644742184328,0.8168955085065326,0.8472941823800955,1770,3.841654723607908
mariodpo,mariodpo::mariodpo_nintendo_0200.txt,151,16,0.13079470198675497,0.8642384105960265,9,0.059602649006622516,2,0.013245033112582781,0.019867549668874173,0.18543046357615894,15,0.1390728476821192,3,0.0188806980446794,0.9811193019553206,1.7179423785173786,1.7213037325403713,0.6533800425956625,0.7571142522945729,2.5479749156727505,0.17880794701986755,0.07198683669271905,0.8168955085065326,0.8472941823800955,1770,2.7811135278844974
mariodpo,mariodpo::mariodpo_nintendo_0201.txt,189,16,0.15806878306878308,0.8336640211640212,19,0.10052910052910052,6,0.031746031746031744,0.20634920634920634,0.23809523809523808,14,0.12169312169312169,3,0.06422219070842616,0.9357778092915738,2.312785702665037,2.377362213049125,0.6689911218724778,0.9799400029093229,3.0507348693793936,0.2222222222222222,0.08292201382033564,0.8168955085065326,0.8472941823800955,1770,2.423075934362663
mariodpo,mariodpo::mariodpo_nintendo_0202.txt,156,16,0.1951121794871795,0.7944711538461539,14,0.08974358974358974,13,0.08333333333333333,0.08974358974358974,0.8910256410256411,19,0.1858974358974359,3,0.19632001206467187,0.8036799879353281,2.6326688742295454,2.91576491266085,0.6254737335834897,1.215990571645097,4.036694817560997,0.3525641025641026,0.1027479091995221,0.8168955085065326,0.8472941823800955,1770,7.925880871960289
mariodpo,mariodpo::mariodpo_nintendo_0203.txt,179,16,0.15712290502793297,0.8348463687150838,11,0.061452513966480445,20,0.11173184357541899,0.11731843575418995,0.5810055865921788,18,0.17318435754189945,3,0.049516675106997754,0.9504833248930022,2.3121639311720315,2.3572095999836926,0.6553071093025572,0.99513674550152,3.790403774531491,0.3016759776536313,0.09274053490795416,0.8168955085065326,0.8472941823800955,1770,1.8223062057208472
mariodpo,mariodpo::mariodpo_nintendo_0204.txt,200,16,0.1278125,0.8634375,20,0.1,14,0.07,0.075,0.09,18,0.13,3,0.019198469384980266,0.9808015306150197,1.6835309010857615,1.6903508546651458,0.6711612903225807,0.7685590657318245,2.785580454799294,0.185,0.07122861586314153,0.8168955085065326,0.8472941823800955,1770,2.4173051514376143
mariodpo,mariodpo::mariodpo_nintendo_0205.txt,170,16,0.16654411764705881,0.8235294117647058,15,0.08823529411764706,17,0.1,0.4764705882352941,0.2,15,0.1411764705882353,3,0.05738899224301297,0.942611007756987,3.0246865274230466,3.0959913774859302,0.6818302552511164,1.0376470816141652,3.7730159627349336,0.2823529411764706,0.09250457038391224,0.8168955085065326,0.8472941823800955,1770,2.47433007977826
mariodpo,mariodpo::mariodpo_nintendo_0206.txt,199,16,0.1771356783919598,0.8172110552763819,17,0.08542713567839195,1,0.005025125628140704,0.035175879396984924,0.32160804020100503,20,0.1457286432160804,3,0.0017673960349786633,0.9982326039650213,2.469355440349981,2.45769422746235,0.6360185038532363,1.0436135913828788,3.4292166190430993,0.23115577889447236,0.08315098468271334,0.8168955085065326,0.8472941823800955,1770,1.9157595956334987
mariodpo,mariodpo::mariodpo_nintendo_0207.txt,198,16,0.14267676767676768,0.8472222222222222,15,0.07575757575757576,15,0.07575757575757576,0.09595959595959595,0.4393939393939394,22,0.1717171717171717,3,0.016293214076199658,0.9837067859238003,2.3500502112772583,2.3561580836347877,0.6396397763715251,0.9329077742100944,3.7803676879925128,0.2676767676767677,0.08953817153628653,0.8168955085065326,0.8472941823800955,1770,1.3445058881946892
mariodpo,mariodpo::mariodpo_nintendo_0208.txt,176,16,0.1495028409090909,0.8419744318181818,17,0.09659090909090909,12,0.06818181818181818,0.1534090909090909,0.11363636363636363,18,0.11363636363636363,3,0.00020469383099797067,0.999795306169002,2.220414773242617,2.2071425918071834,0.6907070397545129,0.91306608377511,3.021855954866447,0.22727272727272727,0.0798304486047333,0.8168955085065326,0.8472941823800955,1770,1.602804318039827
mariodpo,mariodpo::mariodpo_nintendo_0209.txt,185,16,0.13952702702702702,0.8557432432432432,10,0.05405405405405406,2,0.010810810810810811,0.08108108108108109,0.16756756756756758,14,0.12432432432432433,3,0.006825259759245084,0.9931747402407549,2.0509975698792062,2.04581894651851,0.6714720120660713,0.8161737293437472,2.678460066239075,0.21081081081081082,0.06991596638655462,0.8168955085065326,0.8472941823800955,1770,2.5057895893427005
mariodpo,mariodpo::mariodpo_nintendo_0210.txt,154,16,0.14001623376623376,0.851461038961039,15,0.09740259740259741,16,0.1038961038961039,0.12987012987012986,0.16883116883116883,20,0.3051948051948052,3,0.006448585460430589,0.9935514145395694,2.137258540959922,2.128241093225021,0.542475833795108,0.918641270496769,3.9364926617415517,0.2987012987012987,0.09156918112141993,0.8168955085065326,0.8472941823800955,1770,1.8806790713637018
mariodpo,mariodpo::mariodpo_nintendo_0211.txt,160,16,0.149609375,0.8421875,17,0.10625,21,0.13125,0.1375,0.0875,14,0.10625,2,0.024678735319278222,0.9753212646807218,2.026373704696752,2.0381255004428835,0.7405793918918919,0.9085322755646368,3.0051987855018485,0.2625,0.08621359223300971,0.8168955085065326,0.8472941823800955,1770,1.704969210570778
mariodpo,mariodpo::mariodpo_nintendo_0212.txt,168,16,0.16703869047619047,0.8251488095238095,8,0.047619047619047616,16,0.09523809523809523,0.07142857142857142,0.7916666666666666,21,0.19642857142857142,3,0.0019248365210094986,0.9980751634789905,2.6183775259827025,2.6036012774978365,0.6311410314924691,1.0688591205386335,4.172020744625322,0.38095238095238093,0.10284868664446911,0.8168955085065326,0.8472941823800955,1770,2.446807527574929
mariodpo,mariodpo::mariodpo_nintendo_0213.txt,196,16,0.15943877551020408,0.8316326530612245,19,0.09693877551020408,7,0.03571428571428571,0.02040816326530612,0.6887755102040817,17,0.16326530612244897,3,0.06386433207572839,0.9361356679242716,2.3792345887375137,2.445120459946115,0.6260788186696545,0.9848415974158897,3.339475630143731,0.20918367346938777,0.08346556648682958,0.8168955085065326,0.8472941823800955,1770,2.332999539437046
mariodpo,mariodpo::mariodpo_nintendo_0214.txt,171,16,0.15570175438596492,0.8369883040935673,16,0.0935672514619883,4,0.023391812865497075,0.21052631578947367,0.36257309941520466,24,0.2046783625730994,3,0.046515696400182716,0.9534843035998173,2.210634708781676,2.249449425742753,0.5898077570537295,0.9889491745992322,4.195010475698209,0.34502923976608185,0.09960014540167211,0.8168955085065326,0.8472941823800955,1770,2.4726801032171597
mariodpo,mariodpo::mariodpo_nintendo_0215.txt,167,16,0.17926646706586827,0.811751497005988,13,0.07784431137724551,15,0.08982035928143713,0.20359281437125748,0.6766467065868264,17,0.1377245508982036,3,0.10416552994117889,0.8958344700588211,2.4111434039259683,2.5309818028931943,0.6795506326336913,1.1348117529417205,3.868247274634292,0.30538922155688625,0.09825083736509117,0.8168955085065326,0.8472941823800955,1770,3.91825217687722
